ID_Vivienda,Tipo_Vivienda,Barrio,Tipo_Tarifa,Periodo_Inicio,Periodo_Fin,Coste_Potencia_EUR,Consumo_Punta_kWh,Consumo_Valle_kWh,Precio_kWh,Importe_Total_EUR
086,Apartamento,Cerro-Amate,única,2023-05-01,2023-05-31,57.47,105.84,117.29,0.14,88.71
086,Apartamento,Cerro-Amate,única,2023-06-01,2023-06-30,57.47,118.85,96.91,0.16,91.99
086,Apartamento,Cerro-Amate,única,2023-07-01,2023-07-31,57.47,133.55,92.73,0.15,91.41
086,Apartamento,Cerro-Amate,única,2023-08-01,2023-08-31,57.47,103.46,116.0,0.15,90.39
086,Apartamento,Cerro-Amate,única,2023-09-01,2023-09-30,57.47,100.69,122.97,0.26,115.62
086,Apartamento,Cerro-Amate,única,2023-10-01,2023-10-31,57.47,103.4,115.8,0.24,110.08
086,Apartamento,Cerro-Amate,única,2023-11-01,2023-11-30,57.47,99.04,122.0,0.21,103.89
086,Apartamento,Cerro-Amate,única,2023-12-01,2023-12-31,57.47,123.58,88.16,0.15,89.23
087,Casa,Sur,única,2023-01-01,2023-01-31,74.8,115.11,114.56,0.20,120.74
087,Casa,Sur,única,2023-02-01,2023-02-28,74.8,94.63,137.43,0.17,114.25
087,Casa,Sur,única,2023-03-01,2023-03-31,74.8,99.35,129.01,0.19,118.19
087,Casa,Sur,única,2023-04-01,2023-04-30,74.8,111.83,133.15,0.25,136.04
087,Casa,Sur,única,2023-05-01,2023-05-31,74.8,127.35,119.3,0.14,109.33
087,Casa,Sur,única,2023-06-01,2023-06-30,74.8,121.97,114.4,0.16,112.62
087,Casa,Sur,única,2023-07-01,2023-07-31,74.8,131.3,106.67,0.15,110.5
087,Casa,Sur,única,2023-08-01,2023-08-31,74.8,109.79,123.5,0.15,109.79
087,Casa,Sur,única,2023-09-01,2023-09-30,74.8,144.68,100.84,0.26,138.64
087,Casa,Sur,única,2023-10-01,2023-10-31,74.8,118.79,126.7,0.24,133.72
087,Casa,Sur,única,2023-11-01,2023-11-30,74.8,120.47,122.77,0.21,125.88
087,Casa,Sur,única,2023-12-01,2023-12-31,74.8,104.76,132.83,0.15,110.44
088,Apartamento,Sur,tramos,2023-01-01,2023-01-31,75.87,160.93,207.14,0.26/0.13,144.64
088,Apartamento,Sur,tramos,2023-02-01,2023-02-28,75.87,207.21,155.67,0.30/0.11,155.16
088,Apartamento,Sur,tramos,2023-03-01,2023-03-31,75.87,149.29,211.11,0.24/0.10,132.81
088,Apartamento,Sur,tramos,2023-04-01,2023-04-30,75.87,210.34,147.29,0.21/0.11,136.24
088,Apartamento,Sur,tramos,2023-05-01,2023-05-31,75.87,176.56,189.83,0.27/0.14,150.12
088,Apartamento,Sur,tramos,2023-06-01,2023-06-30,75.87,211.25,161.22,0.21/0.15,144.42
088,Apartamento,Sur,tramos,2023-07-01,2023-07-31,75.87,195.5,167.39,0.23/0.15,145.94
088,Apartamento,Sur,tramos,2023-08-01,2023-08-31,75.87,197.33,174.34,0.18/0.12,132.31
088,Apartamento,Sur,tramos,2023-09-01,2023-09-30,75.87,206.65,152.63,0.17/0.18,138.47
088,Apartamento,Sur,tramos,2023-10-01,2023-10-31,75.87,167.55,199.48,0.30/0.16,158.05
088,Apartamento,Sur,tramos,2023-11-01,2023-11-30,75.87,148.64,216.11,0.28/0.14,147.75
088,Apartamento,Sur,tramos,2023-12-01,2023-12-31,75.87,198.46,160.35,0.26/0.15,151.52
089,Casa,Macarena,tramos,2023-01-01,2023-01-31,54.67,108.14,115.61,0.26/0.13,97.82
089,Casa,Macarena,tramos,2023-02-01,2023-02-28,54.67,96.24,137.96,0.30/0.11,98.72
089,Casa,Macarena,tramos,2023-03-01,2023-03-31,54.67,108.28,134.93,0.24/0.10,94.15
089,Casa,Macarena,tramos,2023-04-01,2023-04-30,54.67,105.9,123.93,0.21/0.11,90.54
089,Casa,Macarena,tramos,2023-05-01,2023-05-31,54.67,91.41,136.95,0.27/0.14,98.52
089,Casa,Macarena,tramos,2023-06-01,2023-06-30,54.67,141.42,96.92,0.21/0.15,98.91
089,Casa,Macarena,tramos,2023-07-01,2023-07-31,54.67,121.56,106.68,0.23/0.15,98.63
089,Casa,Macarena,tramos,2023-08-01,2023-08-31,54.67,135.92,102.67,0.18/0.12,91.46
089,Casa,Macarena,tramos,2023-09-01,2023-09-30,54.67,106.95,125.25,0.17/0.18,95.4
089,Casa,Macarena,tramos,2023-10-01,2023-10-31,54.67,124.92,105.34,0.30/0.16,109.0
089,Casa,Macarena,tramos,2023-11-01,2023-11-30,54.67,104.75,135.33,0.28/0.14,102.95
089,Casa,Macarena,tramos,2023-12-01,2023-12-31,54.67,134.17,97.0,0.26/0.15,104.1
090,Casa,Triana,única,2023-01-01,2023-01-31,55.33,207.19,139.88,0.20,124.74
090,Casa,Triana,única,2023-02-01,2023-02-28,55.33,165.62,180.4,0.17,114.15
090,Casa,Triana,única,2023-03-01,2023-03-31,55.33,182.41,160.33,0.19,120.45
090,Casa,Triana,única,2023-04-01,2023-04-30,55.33,169.21,163.29,0.25,138.45
090,Casa,Triana,única,2023-05-01,2023-05-31,55.33,149.6,195.52,0.14,103.65
090,Casa,Triana,única,2023-06-01,2023-06-30,55.33,179.08,167.47,0.16,110.78
090,Casa,Triana,única,2023-07-01,2023-07-31,55.33,142.96,207.02,0.15,107.83
090,Casa,Triana,única,2023-08-01,2023-08-31,55.33,174.95,161.29,0.15,105.77
090,Casa,Triana,única,2023-09-01,2023-09-30,55.33,182.88,153.98,0.26,142.91
090,Casa,Triana,única,2023-10-01,2023-10-31,55.33,145.54,200.57,0.24,138.4
090,Casa,Triana,única,2023-11-01,2023-11-30,55.33,171.21,170.0,0.21,126.98
090,Casa,Triana,única,2023-12-01,2023-12-31,55.33,198.45,139.86,0.15,106.08
091,Casa,Bellavista-La Palmera,única,2023-01-01,2023-01-31,60.93,223.74,191.03,0.20,143.88
091,Casa,Bellavista-La Palmera,única,2023-02-01,2023-02-28,60.93,203.09,209.41,0.17,131.06
091,Casa,Bellavista-La Palmera,única,2023-03-01,2023-03-31,60.93,224.54,192.1,0.19,140.09
091,Casa,Bellavista-La Palmera,única,2023-04-01,2023-04-30,60.93,236.26,176.54,0.25,164.13
091,Casa,Bellavista-La Palmera,única,2023-05-01,2023-05-31,60.93,226.64,177.06,0.14,117.45
091,Casa,Bellavista-La Palmera,única,2023-06-01,2023-06-30,60.93,188.62,213.5,0.16,125.27
091,Casa,Bellavista-La Palmera,única,2023-07-01,2023-07-31,60.93,241.22,163.71,0.15,121.67
091,Casa,Bellavista-La Palmera,única,2023-08-01,2023-08-31,60.93,224.39,190.96,0.15,123.23
091,Casa,Bellavista-La Palmera,única,2023-09-01,2023-09-30,60.93,211.5,201.26,0.26,168.25
091,Casa,Bellavista-La Palmera,única,2023-10-01,2023-10-31,60.93,208.27,208.89,0.24,161.05
091,Casa,Bellavista-La Palmera,única,2023-11-01,2023-11-30,60.93,175.57,230.27,0.21,146.15
091,Casa,Bellavista-La Palmera,única,2023-12-01,2023-12-31,60.93,226.38,187.56,0.15,123.02
092,Casa,Macarena,única,2023-01-01,2023-01-31,59.73,136.69,200.79,0.20,127.23
092,Casa,Macarena,única,2023-02-01,2023-02-28,59.73,139.42,207.15,0.17,118.65
092,Casa,Macarena,única,2023-03-01,2023-03-31,59.73,204.27,139.59,0.19,125.06
092,Casa,Macarena,única,2023-04-01,2023-04-30,59.73,151.33,187.22,0.25,144.37
092,Casa,Macarena,única,2023-05-01,2023-05-31,59.73,193.75,150.13,0.14,107.87
092,Casa,Macarena,única,2023-06-01,2023-06-30,59.73,202.18,138.53,0.16,114.24
092,Casa,Macarena,única,2023-07-01,2023-07-31,59.73,165.73,165.09,0.15,109.35
092,Casa,Macarena,única,2023-08-01,2023-08-31,59.73,197.04,147.12,0.15,111.35
092,Casa,Macarena,única,2023-09-01,2023-09-30,59.73,186.69,146.68,0.26,146.41
092,Casa,Macarena,única,2023-10-01,2023-10-31,59.73,163.37,177.47,0.24,141.53
092,Casa,Macarena,única,2023-11-01,2023-11-30,59.73,190.5,141.93,0.21,129.54
092,Casa,Macarena,única,2023-12-01,2023-12-31,59.73,153.8,179.13,0.15,109.67
093,Casa,Macarena,única,2023-01-01,2023-01-31,76.53,147.6,109.41,0.20,127.93
093,Casa,Macarena,única,2023-02-01,2023-02-28,76.53,148.04,116.63,0.17,121.52
093,Casa,Macarena,única,2023-03-01,2023-03-31,76.53,134.51,121.71,0.19,125.21
093,Casa,Macarena,única,2023-04-01,2023-04-30,76.53,148.81,113.84,0.25,142.19
093,Casa,Macarena,única,2023-05-01,2023-05-31,76.53,108.39,160.94,0.14,114.24
093,Casa,Macarena,única,2023-06-01,2023-06-30,76.53,108.62,156.07,0.16,118.88
093,Casa,Macarena,única,2023-07-01,2023-07-31,76.53,119.96,142.23,0.15,115.86
093,Casa,Macarena,única,2023-08-01,2023-08-31,76.53,121.1,136.24,0.15,115.13
093,Casa,Macarena,única,2023-09-01,2023-09-30,76.53,123.07,140.57,0.26,145.08
093,Casa,Macarena,única,2023-10-01,2023-10-31,76.53,127.86,138.01,0.24,140.34
093,Casa,Macarena,única,2023-11-01,2023-11-30,76.53,140.62,111.95,0.21,129.57
093,Casa,Macarena,única,2023-12-01,2023-12-31,76.53,125.01,131.92,0.15,115.07
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-01-01,2023-01-31,51.33,131.47,150.36,0.26/0.13,105.06
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-02-01,2023-02-28,51.33,127.84,141.42,0.30/0.11,105.24
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-03-01,2023-03-31,51.33,151.64,135.37,0.24/0.10,101.26
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-04-01,2023-04-30,51.33,148.22,133.33,0.21/0.11,97.12
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-05-01,2023-05-31,51.33,131.61,140.49,0.27/0.14,106.53
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-06-01,2023-06-30,51.33,119.0,164.14,0.21/0.15,100.94
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-07-01,2023-07-31,51.33,124.6,149.08,0.23/0.15,102.35
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-08-01,2023-08-31,51.33,164.97,111.79,0.18/0.12,94.44
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-09-01,2023-09-30,51.33,135.74,133.73,0.17/0.18,98.48
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-10-01,2023-10-31,51.33,161.43,110.28,0.30/0.16,117.4
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-11-01,2023-11-30,51.33,129.98,140.41,0.28/0.14,107.38
094,Casa,Este-Alcosa-Torreblanca,tramos,2023-12-01,2023-12-31,51.33,153.01,129.87,0.26/0.15,110.59
095,Casa,Casco Antiguo,tramos,2023-01-01,2023-01-31,46.53,126.09,142.58,0.26/0.13,97.85
095,Casa,Casco Antiguo,tramos,2023-02-01,2023-02-28,46.53,121.44,146.72,0.30/0.11,99.1
095,Casa,Casco Antiguo,tramos,2023-03-01,2023-03-31,46.53,131.26,133.05,0.24/0.10,91.34
095,Casa,Casco Antiguo,tramos,2023-04-01,2023-04-30,46.53,121.5,144.08,0.21/0.11,87.89
095,Casa,Casco Antiguo,tramos,2023-05-01,2023-05-31,46.53,162.29,111.06,0.27/0.14,105.9
095,Casa,Casco Antiguo,tramos,2023-06-01,2023-06-30,46.53,113.11,159.18,0.21/0.15,94.16
095,Casa,Casco Antiguo,tramos,2023-07-01,2023-07-31,46.53,154.49,107.23,0.23/0.15,98.15
095,Casa,Casco Antiguo,tramos,2023-08-01,2023-08-31,46.53,111.36,154.79,0.18/0.12,85.15
095,Casa,Casco Antiguo,tramos,2023-09-01,2023-09-30,46.53,142.83,129.36,0.17/0.18,94.1
095,Casa,Casco Antiguo,tramos,2023-10-01,2023-10-31,46.53,123.88,149.3,0.30/0.16,107.58
095,Casa,Casco Antiguo,tramos,2023-11-01,2023-11-30,46.53,154.48,106.03,0.28/0.14,104.63
095,Casa,Casco Antiguo,tramos,2023-12-01,2023-12-31,46.53,141.95,123.28,0.26/0.15,101.93
096,Casa,Sur,única,2023-01-01,2023-01-31,61.2,191.7,175.54,0.20,134.65
096,Casa,Sur,única,2023-02-01,2023-02-28,61.2,163.23,196.14,0.17,122.29
096,Casa,Sur,única,2023-03-01,2023-03-31,61.2,209.26,155.8,0.19,130.56
096,Casa,Sur,única,2023-04-01,2023-04-30,61.2,156.7,215.35,0.25,154.21
096,Casa,Sur,única,2023-05-01,2023-05-31,61.2,209.79,146.42,0.14,111.07
096,Casa,Sur,única,2023-06-01,2023-06-30,61.2,212.1,155.74,0.16,120.05
096,Casa,Sur,única,2023-07-01,2023-07-31,61.2,184.84,172.32,0.15,114.77
096,Casa,Sur,única,2023-08-01,2023-08-31,61.2,196.79,170.34,0.15,116.27
096,Casa,Sur,única,2023-09-01,2023-09-30,61.2,145.62,215.65,0.26,155.13
096,Casa,Sur,única,2023-10-01,2023-10-31,61.2,164.37,200.4,0.24,148.74
096,Casa,Sur,única,2023-11-01,2023-11-30,61.2,214.2,147.92,0.21,137.24
096,Casa,Sur,única,2023-12-01,2023-12-31,61.2,205.09,156.01,0.15,115.36
097,Casa,Casco Antiguo,única,2023-01-01,2023-01-31,51.47,169.01,147.2,0.20,114.71
097,Casa,Casco Antiguo,única,2023-02-01,2023-02-28,51.47,139.56,192.42,0.17,107.91
097,Casa,Casco Antiguo,única,2023-03-01,2023-03-31,51.47,152.15,160.46,0.19,110.87
097,Casa,Casco Antiguo,única,2023-04-01,2023-04-30,51.47,172.76,141.53,0.25,130.04
097,Casa,Casco Antiguo,única,2023-05-01,2023-05-31,51.47,161.0,169.73,0.14,97.77
097,Casa,Casco Antiguo,única,2023-06-01,2023-06-30,51.47,154.64,162.97,0.16,102.29
097,Casa,Casco Antiguo,única,2023-07-01,2023-07-31,51.47,131.36,195.55,0.15,100.51
097,Casa,Casco Antiguo,única,2023-08-01,2023-08-31,51.47,169.46,154.77,0.15,100.1
097,Casa,Casco Antiguo,única,2023-09-01,2023-09-30,51.47,145.82,179.38,0.26,136.02
097,Casa,Casco Antiguo,única,2023-10-01,2023-10-31,51.47,136.66,190.06,0.24,129.88
097,Casa,Casco Antiguo,única,2023-11-01,2023-11-30,51.47,182.1,134.32,0.21,117.92
097,Casa,Casco Antiguo,única,2023-12-01,2023-12-31,51.47,131.79,195.43,0.15,100.55
098,Casa,Nervión,tramos,2023-01-01,2023-01-31,57.2,135.54,170.5,0.26/0.13,114.61
098,Casa,Nervión,tramos,2023-02-01,2023-02-28,57.2,137.77,168.72,0.30/0.11,117.09
098,Casa,Nervión,tramos,2023-03-01,2023-03-31,57.2,148.68,153.65,0.24/0.10,108.25
098,Casa,Nervión,tramos,2023-04-01,2023-04-30,57.2,164.61,151.13,0.21/0.11,108.39
098,Casa,Nervión,tramos,2023-05-01,2023-05-31,57.2,130.92,183.62,0.27/0.14,118.25
098,Casa,Nervión,tramos,2023-06-01,2023-06-30,57.2,181.73,138.38,0.21/0.15,116.12
098,Casa,Nervión,tramos,2023-07-01,2023-07-31,57.2,179.08,138.1,0.23/0.15,119.1
098,Casa,Nervión,tramos,2023-08-01,2023-08-31,57.2,162.7,157.04,0.18/0.12,105.33
098,Casa,Nervión,tramos,2023-09-01,2023-09-30,57.2,159.67,145.42,0.17/0.18,110.52
098,Casa,Nervión,tramos,2023-10-01,2023-10-31,57.2,173.0,142.94,0.30/0.16,131.97
098,Casa,Nervión,tramos,2023-11-01,2023-11-30,57.2,128.87,182.64,0.28/0.14,118.85
098,Casa,Nervión,tramos,2023-12-01,2023-12-31,57.2,180.21,128.29,0.26/0.15,123.3
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-01-01,2023-01-31,68.8,139.96,135.74,0.26/0.13,122.84
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-02-01,2023-02-28,68.8,127.61,141.78,0.30/0.11,122.68
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-03-01,2023-03-31,68.8,150.34,131.57,0.24/0.10,118.04
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-04-01,2023-04-30,68.8,137.32,142.43,0.21/0.11,113.31
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-05-01,2023-05-31,68.8,124.39,152.23,0.27/0.14,123.7
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-06-01,2023-06-30,68.8,135.03,143.09,0.21/0.15,118.62
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-07-01,2023-07-31,68.8,144.58,128.28,0.23/0.15,121.3
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-08-01,2023-08-31,68.8,116.71,166.02,0.18/0.12,109.73
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-09-01,2023-09-30,68.8,128.6,151.9,0.17/0.18,118.0
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-10-01,2023-10-31,68.8,110.35,162.54,0.30/0.16,127.91
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-11-01,2023-11-30,68.8,135.16,134.87,0.28/0.14,125.53
099,Casa,Este-Alcosa-Torreblanca,tramos,2023-12-01,2023-12-31,68.8,132.09,133.04,0.26/0.15,123.1
100,Apartamento,Bellavista-La Palmera,única,2023-01-01,2023-01-31,68.13,101.99,140.22,0.20,116.57
100,Apartamento,Bellavista-La Palmera,única,2023-02-01,2023-02-28,68.13,115.16,123.8,0.17,108.75
100,Apartamento,Bellavista-La Palmera,única,2023-03-01,2023-03-31,68.13,107.03,129.74,0.19,113.12
100,Apartamento,Bellavista-La Palmera,única,2023-04-01,2023-04-30,68.13,98.02,128.84,0.25,124.84
100,Apartamento,Bellavista-La Palmera,única,2023-05-01,2023-05-31,68.13,98.39,126.69,0.14,99.64
100,Apartamento,Bellavista-La Palmera,única,2023-06-01,2023-06-30,68.13,136.57,100.39,0.16,106.04
100,Apartamento,Bellavista-La Palmera,única,2023-07-01,2023-07-31,68.13,128.86,111.09,0.15,104.12
100,Apartamento,Bellavista-La Palmera,única,2023-08-01,2023-08-31,68.13,103.42,122.46,0.15,102.01
100,Apartamento,Bellavista-La Palmera,única,2023-09-01,2023-09-30,68.13,103.44,126.43,0.26,127.9
100,Apartamento,Bellavista-La Palmera,única,2023-10-01,2023-10-31,68.13,118.65,115.32,0.24,124.28
100,Apartamento,Bellavista-La Palmera,única,2023-11-01,2023-11-30,68.13,108.65,122.15,0.21,116.6
100,Apartamento,Bellavista-La Palmera,única,2023-12-01,2023-12-31,68.13,134.02,106.22,0.15,104.17
